date_time,Temparature,humidity,Temp_opcn2,6.5um,sfr,10um,12um,14um,16um,PM2.5,Bin1MTOF,Pressure,8um,Bin5MTOF,PM1,Bin7MTOF,Checksum,Bin3MTOF,PM10,4um,5um,2.1um,3um,1.3um,1.6um,0.78um,1um,0.38um,0.54um,samplingPeriod
2019-05-23 19:40:08,27.0,59.0,None,0.0,3.72483229637,0.0,0.0,0.0,0.0,11.8440093994,10.3333333333,None,0.0,19.0,5.66366672516,0.0,131,10.0,12.7093400955,0.0,0.0,0.254673955273,0.0,0.848913184244,0.933804502669,6.19706624498,2.63163087116,0.0,0.254673955273,3.16249608994
2019-05-23 19:40:12,27.0,59.0,None,0.0,3.8566775322,0.0,0.0,0.0,0.0820212974733,11.9868173599,3.0,None,0.0,26.3333333333,5.61607789993,0.0,132,8.33333333333,38.1990737915,0.0820212974733,0.0,0.574149082313,0.0,0.410106487366,0.656170379786,6.39766120292,2.54266022167,0.0,0.0820212974733,3.16125869751
2019-05-23 19:40:15,27.0,59.0,None,0.0,3.95597481728,0.0,0.0,0.0,0.0,12.6888608932,3.66666666667,None,0.0,25.3333333333,6.22964859009,36.0,140,8.0,14.532128334,0.0,0.0,0.240044686448,0.160029790965,0.640119163861,0.800148954826,7.3613703844,1.92035749158,0.0,0.0800148954826,3.15918922424
2019-05-23 19:40:18,27.0,59.0,None,0.0,3.95597481728,0.0,0.0,0.0,0.0,11.6451854706,0.0,None,0.0,27.6666666667,5.54545116425,0.0,131,10.0,12.624871254,0.0,0.0,0.31993209778,0.0,0.719847220006,1.03977931779,6.47862498005,1.91959258668,0.0,0.0,3.16044807434
2019-05-23 19:40:21,27.0,59.0,None,0.0,3.95597481728,0.0,0.0,0.0,0.0,12.0410470963,0.0,None,0.0,29.3333333333,5.47138547897,9.66666666667,136,10.6666666667,14.3170728683,0.0,0.0,0.479998593876,0.159999531292,0.719997890814,0.879997422106,6.23998172039,2.39999296938,0.0,0.0,3.1597867012
2019-05-23 19:40:25,27.0,60.0,None,0.0,3.95597481728,0.0,0.0,0.0,0.0,10.6714687347,0.0,None,0.0,24.3333333333,5.51420450211,12.3333333333,116,10.0,11.6054677963,0.0,0.0,0.0800446224072,0.0800446224072,0.640356979257,0.480267734443,6.7237482822,1.28071395851,0.0,0.0,3.15801596642
2019-05-23 19:40:28,27.0,60.0,None,0.0,3.95597481728,0.0,0.0,0.0,0.0,15.0359830856,0.0,None,0.0,17.6666666667,7.34428310394,37.6666666667,161,12.6666666667,18.634727478,0.0801344809524,0.0,0.560941366667,0.0801344809524,0.641075847619,0.721210328572,8.89492738572,1.92322754286,0.0,0.0,3.15447473526
2019-05-23 19:40:31,27.0,60.0,None,0.0,3.95597481728,0.0,0.0,0.0,0.0,10.9971103668,0.0,None,0.0,21.0,5.39831447601,0.0,122,8.33333333333,11.7810974121,0.0,0.0,0.240297812863,0.0,0.560694896679,0.881091980496,6.40794167633,1.68208469004,0.0,0.0,3.15586137772
2019-05-23 19:40:35,27.0,60.0,None,0.0,3.95597481728,0.0,0.0,0.0,0.0,11.1692800522,0.0,None,0.0,32.3333333333,5.34512281418,0.0,121,13.6666666667,16.8307914734,0.0,0.0800446224072,0.480267734443,0.0,0.320178489629,0.800446224072,6.40356979257,1.60089244814,0.0,0.0,3.15801596642
2019-05-23 19:40:38,27.0,60.0,None,0.0,4.13529396057,0.0,0.0,0.0,0.0,12.0227794647,3.66666666667,None,0.0,24.0,5.8845949173,10.3333333333,371,9.0,13.8185081482,0.0294487366428,0.0,0.0883462099285,0.0883462099285,0.677320942785,0.912910835928,6.8026581645,2.2675527215,0.0,0.0588974732857,8.21158409119
2019-05-23 19:40:46,27.0,60.0,None,0.0,4.13529396057,0.0,0.0,0.0,0.0765410660801,9.93491458893,0.0,None,0.0765410660801,24.6666666667,4.59163331985,24.6666666667,117,10.3333333333,51.7603797913,0.0,0.0,0.30616426432,0.15308213216,0.459246396481,0.841951726881,5.35787462561,1.68390345376,0.0,0.0,3.15935993195
2019-05-23 19:40:49,27.0,60.0,None,0.0,4.2406873703,0.0,0.0,0.0,0.0,10.7729949951,3.0,None,0.0,31.0,5.21557807922,10.6666666667,132,12.3333333333,12.2571973801,0.0,0.0,0.0746947825881,0.149389565176,0.821642608469,0.746947825881,5.97558260704,2.01675912988,0.0,0.0746947825881,3.15699195862
2019-05-23 19:40:53,27.0,60.0,None,0.0,4.2406873703,0.0,0.0,0.0,0.0,14.7302875519,0.0,None,0.0,28.0,6.94037246704,35.6666666667,177,8.0,19.9530258179,0.149354238244,0.0,0.298708476488,0.149354238244,1.04547966771,0.896125429464,8.06512886517,2.61369916927,0.0,0.0,3.15773868561
2019-05-23 19:40:56,27.0,60.0,None,0.0,4.2406873703,0.0,0.0,0.0,0.0,11.8326444626,0.0,None,0.0,23.3333333333,5.81398296356,0.0,140,9.0,12.5785894394,0.0,0.0,0.149367354181,0.0,0.298734708361,1.34430618763,6.9455819694,1.71772457308,0.0,0.0,3.1574614048
2019-05-23 19:40:59,27.0,60.0,None,0.0741883635943,4.26923084259,0.0,0.0,0.0,0.0,11.6642866135,5.0,None,0.0,26.6666666667,5.45848846436,22.3333333333,143,7.66666666667,25.4875736237,0.0,0.0741883635943,0.222565090783,0.148376727189,0.51931854516,0.964448726726,6.23182254192,2.29983927142,0.0,0.0741883635943,3.1572906971
